session,feature,username,hostname,start_action,start_datetime,end_datetime,duration_min,end_action,product,customer,license_type,count,level,hash_id
"18000197D9970A88","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-05 01:15:56.474","2025-08-05 11:49:44.824","633.81","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9970A88-050825011556-AHT19ITNB0040-wuthinan.j"
"28000197D997199C","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-08-06 02:59:31.302","2025-08-06 02:59:55.476","0.4","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997199C-060825025931-AHT19ITNB0030-pathamalee.r"
"28000197D99719A6","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-08-06 03:30:29.453","2025-08-06 03:30:41.406","0.2","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99719A6-060825033029-AHT19ITNB0030-pathamalee.r"
"480001980D1A7E45","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-06 01:56:19.988","2025-08-06 05:17:10.095","200.84","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A7E45-060825015619-AITS25A1NB0260-thirada.s"
"18000197D9970B79","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-08-06 01:28:25.706","2025-08-06 05:22:34.568","234.15","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9970B79-060825012825-AHT19ITNB0030-pathamalee.r"
"18000197D9970BB1","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-08-06 06:00:38.065","2025-08-06 09:22:48.240","202.17","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9970BB1-060825060038-AHT19ITNB0030-pathamalee.r"
"18000197D9970B76","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-06 01:19:42.272","2025-08-06 11:20:12.621","600.51","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9970B76-060825011942-AHT19ITNB0040-wuthinan.j"
"480001980D1A7E8D","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-06 05:58:35.295","2025-08-06 11:32:45.853","334.18","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A7E8D-060825055835-AITS25A1NB0260-thirada.s"
"28000197D9971A42","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-07 01:47:34.764","2025-08-07 05:25:04.281","217.49","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971A42-070825014734-AITS25A1NB0260-thirada.s"
"18000197D9970C46","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-07 01:21:40.165","2025-08-07 10:48:51.808","567.19","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9970C46-070825012140-AHT19ITNB0040-wuthinan.j"
"28000197D9971A8B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-07 05:59:34.574","2025-08-07 11:16:59.237","317.41","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971A8B-070825055934-AITS25A1NB0260-thirada.s"
"28000197D9971B72","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-08 04:27:15.884","2025-08-08 05:18:13.348","50.96","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971B72-080825042715-AITS25A1NB0260-thirada.s"
"28000197D9971B7B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-08 05:59:39.833","2025-08-08 08:30:32.421","150.88","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971B7B-080825055939-AITS25A1NB0260-thirada.s"
"480001980D1A80D4","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-08 08:18:08.877","2025-08-08 08:52:27.152","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A80D4-080825081808-AITS25A1NB0260-thirada.s"
"18000197D9970DC2","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-08 08:43:36.569","2025-08-08 10:02:52.376","79.26","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9970DC2-080825084336-AITS25A1NB0260-thirada.s"
"18000197D9970D66","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-08 01:17:17.138","2025-08-08 11:51:09.032","633.86","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9970D66-080825011717-AHT19ITNB0040-wuthinan.j"
"18000197D9970ED8","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-11 01:07:11.874","2025-08-11 10:51:03.063","583.85","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9970ED8-110825010711-AHT19ITNB0040-wuthinan.j"
"18000197D997101E","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-13 01:44:51.545","2025-08-13 05:22:23.646","217.54","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997101E-130825014451-AITS25A1NB0260-thirada.s"
"18000197D9971014","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-13 01:15:14.031","2025-08-13 08:12:35.406","417.36","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971014-130825011514-AHT19ITNB0040-wuthinan.j"
"28000197D9971E79","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-13 07:34:58.627","2025-08-13 10:30:09.685","175.18","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971E79-130825073458-AITS25A1NB0210-yamonporn.t"
"18000197D9971059","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-13 08:26:15.629","2025-08-13 12:03:44.750","217.49","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971059-130825082615-AHT19ITNB0040-wuthinan.j"
"28000197D9971E99","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-13 10:32:08.591","2025-08-13 13:46:03.519","193.92","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971E99-130825103208-AITS25A1NB0210-yamonporn.t"
"18000197D9971045","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-13 05:58:48.069","2025-08-13 14:02:44.525","483.94","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971045-130825055848-AITS25A1NB0260-thirada.s"
"18000197D9971097","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-14 01:13:47.221","2025-08-14 03:11:21.273","117.57","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971097-140825011347-AHT19ITNB0040-wuthinan.j"
"480001980D1A84DC","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-14 02:24:19.891","2025-08-14 05:28:30.797","184.18","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A84DC-140825022419-AITS25A1NB0260-thirada.s"
"480001980D1A8512","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-14 06:01:23.979","2025-08-14 10:12:11.905","250.8","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8512-140825060123-AITS25A1NB0260-thirada.s"
"18000197D99710AE","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-14 03:43:22.055","2025-08-14 10:57:26.829","434.08","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D99710AE-140825034322-AHT19ITNB0040-wuthinan.j"
"18000197D9971110","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-15 01:14:57.795","2025-08-15 05:20:32.885","245.58","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971110-150825011457-AHT19ITNB0040-wuthinan.j"
"28000197D9971F67","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-15 03:09:52.355","2025-08-15 05:24:06.679","134.24","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971F67-150825030952-AITS25A1NB0260-thirada.s"
"28000197D9971F80","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-15 06:00:42.951","2025-08-15 07:24:58.757","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971F80-150825060042-AITS25A1NB0260-thirada.s"
"18000197D9971134","CAC","wuthinan.j","AHT19ITNB0040","Grant","2025-08-15 05:21:57.795","2025-08-15 11:45:59.071","384.02","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971134-150825052157-AHT19ITNB0040-wuthinan.j"
"28000197D9971F8B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-15 07:18:19.428","2025-08-15 14:02:21.218","404.03","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9971F8B-150825071819-AITS25A1NB0260-thirada.s"
"18000197D997119C","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-16 04:09:31.986","2025-08-16 05:17:08.574","67.61","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997119C-160825040931-AITS25A1NB0210-yamonporn.t"
"18000197D99711A6","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-16 06:04:14.779","2025-08-16 13:10:25.687","426.18","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99711A6-160825060414-AITS25A1NB0210-yamonporn.t"
"480001980D1A868D","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-17 07:47:44.997","2025-08-17 09:45:19.406","117.57","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A868D-170825074744-AITS25A1NB0210-yamonporn.t"
"28000197D997201E","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-17 09:54:24.012","2025-08-17 10:28:42.285","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997201E-170825095424-AITS25A1NB0210-yamonporn.t"
"28000197D9972024","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-17 10:31:51.241","2025-08-17 11:51:01.134","79.16","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972024-170825103151-AITS25A1NB0210-yamonporn.t"
"18000197D997120E","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-18 01:22:31.873","2025-08-18 05:33:19.546","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997120E-180825012231-AITS25A1NB0260-thirada.s"
"18000197D9971244","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-18 05:58:13.588","2025-08-18 10:43:27.383","285.23","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971244-180825055813-AITS25A1NB0260-thirada.s"
"28000197D99720D3","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-18 10:43:29.314","2025-08-18 13:00:43.813","137.24","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99720D3-180825104329-AITS25A1NB0260-thirada.s"
"480001980D1A87B5","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-19 02:43:09.392","2025-08-19 02:49:07.045","5.96","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A87B5-190825024309-AITS25A1NB0210-yamonporn.t"
"480001980D1A879C","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-19 01:28:19.313","2025-08-19 05:35:24.749","247.09","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A879C-190825012819-AITS25A1NB0260-thirada.s"
"28000197D997214B","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-08-19 09:12:29.904","2025-08-19 09:12:44.749","0.25","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997214B-190825091229-AHT19ITNB0030-pathamalee.r"
"480001980D1A87D9","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-19 05:59:54.818","2025-08-19 10:10:47.584","250.88","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A87D9-190825055954-AITS25A1NB0260-thirada.s"
"480001980D1A879F","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-19 01:37:32.706","2025-08-19 11:54:46.158","617.22","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A879F-190825013732-AHT19ITNB0040-wuthinan.j"
"480001980D1A8875","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 01:40:26.290","2025-08-20 01:40:50.661","0.41","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8875-200825014026-AITS25A1NB0260-thirada.s"
"480001980D1A8877","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 01:55:33.500","2025-08-20 03:19:49.590","84.27","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8877-200825015533-AITS25A1NB0260-thirada.s"
"480001980D1A886C","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-20 01:02:20.262","2025-08-20 04:06:31.729","184.19","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A886C-200825010220-AHT19ITNB0040-wuthinan.j"
"480001980D1A8897","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-20 04:09:42.031","2025-08-20 07:47:11.688","217.49","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8897-200825040942-AHT19ITNB0040-wuthinan.j"
"480001980D1A88CE","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-20 08:00:12.812","2025-08-20 11:14:07.976","193.92","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A88CE-200825080012-AHT19ITNB0040-wuthinan.j"
"480001980D1A8892","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 03:38:28.425","2025-08-20 11:25:45.966","467.29","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8892-200825033828-AITS25A1NB0260-thirada.s"
"28000197D99721EB","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 11:08:53.554","2025-08-20 11:26:32.555","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99721EB-200825110853-AITS25A1NB0260-thirada.s"
"480001980D1A8900","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 11:11:38.480","2025-08-20 11:45:56.770","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8900-200825111138-AITS25A1NB0260-thirada.s"
"18000197D99713A0","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 11:46:07.205","2025-08-20 12:03:46.205","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99713A0-200825114607-AITS25A1NB0260-thirada.s"
"28000197D99721F2","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-20 11:57:22.239","2025-08-20 13:21:38.052","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99721F2-200825115722-AITS25A1NB0260-thirada.s"
"28000197D9972231","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-21 01:32:17.802","2025-08-21 05:26:27.600","234.16","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972231-210825013217-AITS25A1NB0260-thirada.s"
"480001980D1A8949","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-21 01:19:34.790","2025-08-21 06:51:02.709","331.47","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8949-210825011934-AHT19ITNB0040-wuthinan.j"
"28000197D997226B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-21 06:01:06.379","2025-08-21 07:29:11.613","88.09","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997226B-210825060106-AITS25A1NB0260-thirada.s"
"18000197D9971445","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-21 09:28:18.613","2025-08-21 09:29:27.379","1.15","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971445-210825092818-AITS25A1NB0210-yamonporn.t"
"28000197D997228F","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-21 08:20:10.414","2025-08-21 10:17:44.552","117.57","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997228F-210825082010-AITS25A1NB0260-thirada.s"
"28000197D99722C4","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-21 13:17:58.289","2025-08-21 13:27:31.169","9.55","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99722C4-210825131758-AHT19ITNB0040-wuthinan.j"
"28000197D99722F9","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-22 01:15:11.809","2025-08-22 05:26:00.048","250.8","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99722F9-220825011511-AITS25A1NB0210-yamonporn.t"
"18000197D99714B9","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-22 02:42:31.456","2025-08-22 05:30:03.061","167.53","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99714B9-220825024231-AITS25A1NB0260-thirada.s"
"18000197D99714FC","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-22 06:00:12.060","2025-08-22 10:10:59.370","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99714FC-220825060012-AITS25A1NB0260-thirada.s"
"18000197D99714A7","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-22 01:28:53.938","2025-08-22 12:02:42.468","633.81","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99714A7-220825012853-AHT19ITNB0040-wuthinan.j"
"28000197D997235A","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-22 06:00:54.958","2025-08-22 13:00:01.717","419.11","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997235A-220825060054-AITS25A1NB0210-yamonporn.t"
"18000197D9971511","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-22 07:03:19.114","2025-08-22 14:17:27.908","434.15","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971511-220825070319-AHT19ITNB0060-jirapat.b"
"28000197D99723E2","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-23 01:55:18.560","2025-08-23 05:16:15.299","200.95","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D99723E2-230825015518-AHT19ITNB0060-jirapat.b"
"28000197D99723FC","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-23 05:16:16.635","2025-08-23 08:33:32.662","197.27","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D99723FC-230825051616-AHT19ITNB0060-jirapat.b"
"480001980D1A8BDB","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-23 08:33:37.207","2025-08-23 09:17:20.867","43.73","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A8BDB-230825083337-AHT19ITNB0060-jirapat.b"
"18000197D9971691","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-25 01:11:32.824","2025-08-25 02:49:42.932","98.17","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971691-250825011132-AHT19ITNB0040-wuthinan.j"
"480001980D1A8D38","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-25 05:49:54.094","2025-08-25 06:01:09.190","11.25","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A8D38-250825054954-AHT19ITNB0060-jirapat.b"
"480001980D1A8D72","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-25 07:19:39.775","2025-08-25 07:19:59.146","0.32","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8D72-250825071939-AITS25A1NB0260-thirada.s"
"18000197D9971702","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-25 06:51:09.236","2025-08-25 09:05:23.046","134.23","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971702-250825065109-AHT19ITNB0060-jirapat.b"
"18000197D9971723","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-25 09:51:27.891","2025-08-25 10:09:07.051","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971723-250825095127-AHT19ITNB0060-jirapat.b"
"18000197D997177D","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-26 03:28:02.055","2025-08-26 04:35:39.358","67.62","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D997177D-260825032802-AHT19ITNB0060-jirapat.b"
"18000197D9971782","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-26 04:43:42.293","2025-08-26 05:13:17.262","29.58","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971782-260825044342-AHT19ITNB0060-jirapat.b"
"480001980D1A8E09","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-26 02:59:32.289","2025-08-26 05:30:24.783","150.87","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8E09-260825025932-AITS25A1NB0260-thirada.s"
"480001980D1A8E67","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-26 09:51:40.725","2025-08-26 10:09:19.725","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A8E67-260825095140-AHT19ITNB0060-jirapat.b"
"480001980D1A8E27","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-26 05:51:49.286","2025-08-26 10:35:55.672","284.11","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A8E27-260825055149-AITS25A1NB0260-thirada.s"
"28000197D99725C9","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-26 10:11:42.352","2025-08-26 13:42:02.999","210.34","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D99725C9-260825101142-AHT19ITNB0060-jirapat.b"
"28000197D9972604","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 01:59:22.054","2025-08-27 05:03:32.910","184.18","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972604-270825015922-AITS25A1NB0260-thirada.s"
"28000197D9972630","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 05:01:04.409","2025-08-27 05:18:43.410","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972630-270825050104-AITS25A1NB0260-thirada.s"
"18000197D99717F1","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-27 01:26:14.869","2025-08-27 05:53:47.404","267.54","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D99717F1-270825012614-AHT19ITNB0060-jirapat.b"
"28000197D9972640","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 06:01:51.600","2025-08-27 06:36:09.910","34.31","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972640-270825060151-AITS25A1NB0260-thirada.s"
"18000197D9971834","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-27 05:54:48.766","2025-08-27 06:45:47.298","50.98","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D9971834-270825055448-AHT19ITNB0060-jirapat.b"
